Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
GM85_trimmed_clipped_R1_paired	13.641779026817005	45.0	138.12943948402548	0.0	7085311.0
GM85_trimmed_clipped_R2_paired	14.121621045053274	45.0	133.43199910349736	0.0	7085311.0
GM86_trimmed_clipped_R1_paired	12.837093016572226	45.0	138.83042903274946	0.0	6597515.0
GM86_trimmed_clipped_R2_paired	13.308720716096119	45.0	134.9170621059596	0.0	6597515.0
GM87_trimmed_clipped_R1_paired	14.614075499522855	45.0	139.3515043782827	0.0	8640945.0
GM87_trimmed_clipped_R2_paired	15.006237141406615	45.0	137.2717177345765	0.0	8640945.0
GM88_trimmed_clipped_R1_paired	12.510514231732316	45.0	138.5052258195349	0.0	6770517.0
GM88_trimmed_clipped_R2_paired	13.07241551786528	45.0	134.88857424034236	0.0	6770517.0
GM89_trimmed_clipped_R1_paired	13.179483991687064	45.0	139.7748952824861	0.0	8659010.0
GM89_trimmed_clipped_R2_paired	13.4607635634041	45.0	136.59260123270442	0.0	8659010.0
GM8_trimmed_clipped_R1_paired	13.700934321725299	45.0	138.91143780322102	0.0	6810626.0
GM8_trimmed_clipped_R2_paired	14.120911090417167	44.0	137.14871261467007	0.0	6810626.0
GM90_trimmed_clipped_R1_paired	13.659134274586165	45.0	138.53194697928663	0.0	7907023.0
GM90_trimmed_clipped_R2_paired	14.241818392336654	45.0	136.0657547094526	0.0	7907023.0
GM91_trimmed_clipped_R1_paired	13.960810870405481	45.0	138.43638942838874	0.0	7554837.0
GM91_trimmed_clipped_R2_paired	14.281942213427811	45.0	136.4949996935738	0.0	7554837.0
GM92_trimmed_clipped_R1_paired	12.37732943249074	45.0	138.8936477838029	0.0	6639053.0
GM92_trimmed_clipped_R2_paired	12.784091855023206	45.0	134.3737924670883	0.0	6639053.0
GM93_trimmed_clipped_R1_paired	14.707693991167005	45.0	138.4290136046837	0.0	8744415.0
GM93_trimmed_clipped_R2_paired	15.189771319658362	45.0	136.29426302388438	0.0	8744415.0
GM94_trimmed_clipped_R1_paired	12.94014409836781	45.0	139.48234146578744	0.0	6660802.0
GM94_trimmed_clipped_R2_paired	12.780174341995846	45.0	127.65187345307667	0.0	6660802.0
GM95_trimmed_clipped_R1_paired	14.201582001062278	45.0	138.45042497940787	0.0	8064979.0
GM95_trimmed_clipped_R2_paired	14.729537741919344	45.0	133.94590066508542	0.0	8064979.0
GM96_trimmed_clipped_R1_paired	14.42178937614193	45.0	138.66030189196826	0.0	8457330.0
GM96_trimmed_clipped_R2_paired	14.70998995594222	45.0	136.35759465457775	0.0	8457330.0
GM97_trimmed_clipped_R1_paired	14.066911056514584	45.0	138.79324928640543	0.0	7443302.0
GM97_trimmed_clipped_R2_paired	14.510100946414013	45.0	136.8736454600391	0.0	7443302.0
GM98_trimmed_clipped_R1_paired	13.310479479136774	45.0	138.77972522427774	0.0	8205674.0
GM98_trimmed_clipped_R2_paired	13.883210171960698	45.0	134.76417098705116	0.0	8205674.0
GM99_trimmed_clipped_R1_paired	15.232608271761691	45.0	138.454620799242	0.0	7962194.0
GM99_trimmed_clipped_R2_paired	15.654606200086533	45.0	135.57558168012486	0.0	7962194.0
GM9_trimmed_clipped_R1_paired	14.81548767531315	45.0	138.78413799783388	0.0	7381855.0
GM9_trimmed_clipped_R2_paired	15.065284065072007	45.0	136.12395664775318	0.0	7381855.0
