Cold_Downregulated	Cold_Upregulated	Cool_Downregulated	Cool_Upregulated	Warm_Downregulated	Warm_Upregulated
132467756	132472557				132470428
132467761	132472046				132470569
132467804	132471828				132470464
132467806	132472016				132470461
132467818	132472472				132470459
132467819	132471758				132470736
132467544	132472501				132470096
132467890	132472589				132470154
132467940	132472584				132470196
132467952	132472588				132470138
132467978	132472763				132470131
132468086	132472922				132470958
132468091	132472892				132470159
132468108	132473148				132470113
132468113	132473152				132470093
132468117	132473047				132470213
132468120	132473811				132470175
132468119	132473383				132470153
132468124	132473169				132470121
132468123	132473746				132470215
132468193	132472990				132470214
132467229	132473501				132470123
132467331	132473510				132470965
132467339	132473509				132471216
132468712	132473506				132471147
132470010	132473500				132471171
132469319	132473502				132471224
132469339	132473766				132470369
132469324	132472714				132471181
132469433	132472880				132471204
132469280	132473773				132470452
132469441	132473774				132471088
132469326	132473795				132470974
132469308	132473799				132470417
132469328	132472755				132470408
132469304	132472753				132470411
132469213	132472752				132470587
132468823	132472845				132470840
132469717	132472842				132470360
132469812	132472835				132470358
132469814	132473145				132470446
132468914	132473022				132470693
132469795	132472819				132470233
132469522	132473305				132470235
132468816	132473300				132470988
132469223	132473295				132470634
132469125	132473256				132471020
132469217	132473307				132470753
132469606	132473267				132470827
132469524	132473273				132470340
132469181	132473264				132470892
132469176	132473131				132470580
132469177	132473431				132471114
132469387	132473621				132470557
132469407	132473538				132470062
132469396	132473730				132470059
132469397	132473217				132471227
132468869	132473000				132470479
132468866	132473405				132470494
132468927	132473403				132470760
132468528	132473062				132470756
132468711	132472711				132470572
132469691	132473683				132470998
132469734	132473079				132470570
132469106	132473637				132470673
132468726	132472927				132471036
132468704	132472926				132471219
132469197	132473178				132471032
132469195	132473641				132471031
132469194	132472719				132470406
132469192	132472781				132471028
132468740	132472810				132471030
132468739	132472811				132470513
132468738	132472962				132470853
132469126	132473420				132471254
132468745	132473223				132471255
132468898	132473222				132470265
132469590	132472864				132470711
132468653	132473581				132470708
132468896	132473583				132470707
132469246	132473563				132470712
132468734	132473546				132471083
132468613	132472794				132470681
132469895	132473651				132471245
132468741	132473244				132471068
132469898	132473138				132470627
132469366	132472776				132470305
132468962	132473006				132470303
132468964	132473123				132470344
132468955	132473146				132470346
132469041	132472989				132470661
132469092	132473374				132470663
132468960	132472938				132470921
132468980	132473749				132470943
132469809	132473026				132470934
132469045	132473663				132470593
132469035	132473591				132470281
132469029	132472824				132470398
132469000	132472860				132470397
132469044	132473479				132470748
132468666	132473461				132470491
132468475	132472768				132470874
132468476	132472767				132470728
132469979	132472769				132470754
132469986	132473489				132470672
132469992	132473744				132470541
132469983	132472856				132470705
132469990	132473042				132470081
132468886	132472980				132470231
132469685	132472977				132470336
132468940	132472687				132470612
132468673	132472691				132470618
132468891	132473063				132471096
132468925	132472692				132471272
132468830	132472694				132470255
132468554	132472696				132470381
132469861	132473356				132470391
132469867	132473090				132470389
132469871	132473514				132470273
132469850	132475137				132470280
132469848	132475136				132470074
132469847	132474380				132471192
132469858	132474213				132472162
132469863	132475202				132471926
132469842	132474208				132471904
132469418	132474065				132471947
132469469	132474072				132471935
132468561	132474357				132471925
132469485	132474352				132471895
132469497	132474616				132471877
132469490	132474206				132472426
132469459	132474192				132471603
132469242	132474424				132471606
132469778	132475113				132472003
132469772	132475110				132471862
132469775	132474625				132471497
132469765	132475373				132472658
132469768	132474619				132472659
132468706	132475329				132472662
132469414	132474373				132471977
132469742	132474791				132471819
132468720	132474879				132472268
132468717	132474787				132471488
132469838	132473892				132472188
132469164	132474381				132472182
132469738	132474860				132471751
132468513	132474908				132471750
132468485	132474938				132472393
132468484	132474948				132471867
132469972	132474924				132472215
132469160	132474915				132471718
132468834	132474926				132472395
132468833	132474472				132472491
132469975	132474515				132472554
132468692	132474476				132472555
132468693	132474471				132472553
132468472	132474501				132471593
132469206	132473923				132472110
132468584	132474349				132471794
132469788	132474344				132472401
132469152	132474039				132471717
132469137	132474333				132471790
132469661	132474329				132472240
132469645	132473944				132472058
132469649	132474010				132472281
132469653	132474610				132472077
132468499	132474591				132472408
132468670	132474554				132472235
132469833	132474825				132471782
132469831	132474827				132472296
132470595	132475299				132472303
132470500	132475308				132472301
132470835	132475311				132471640
132470854	132474248				132471638
132470089	132474250				132471645
132470909	132475307				132472304
132471294	132474022				132471834
132471293	132474024				132472480
132471283	132474286				132472479
132471288	132473946				132472263
132470776	132474182				132472262
132471122	132474676				132472073
132470605	132473993				132472668
132470609	132474299				132472667
132470823	132474301				132471814
132470538	132474302				132471833
132470826	132474297				132472330
132470293	132474107				132472316
132470568	132473901				132472313
132470699	132474247				132472544
132470534	132474041				132472621
132470325	132473957				132472419
132470328	132474756				132471850
132470329	132475217				132472075
132470098	132474464				132471518
132470131	132475044				132471500
132470169	132474188				132471503
132470173	132473895				132471513
132470172	132473893				132471585
132470197	132475267				132471632
132470194	132474223				132471741
132470961	132475290				132472357
132470093	132474533				132472490
132470186	132474728				132471566
132470145	132474730				132472155
132470205	132474655				132472152
132470147	132474654				132471569
132470175	132474658				132472656
132470166	132474414				132472607
132470223	132474545				132471671
132470558	132474445				132471863
132470965	132473976				132471864
132471215	132473975				132471535
132471150	132474705				132471537
132470657	132474708				132471663
132471175	132474712				132471999
132471177	132475056				132471993
132471261	132473897				132472009
132471204	132474158				132471562
132471202	132474135				132471805
132471201	132474174				132471981
132471199	132474139				132471807
132470831	132474151				132471627
132470416	132475899				132471788
132470419	132445617				132471798
132470421	132445618				132472218
132470418	132475406				132472228
132470410	132475405				132471542
132470408	132475670				132471831
132470446	132475671				132472519
132470233	132445511				132472605
132470232	132475523				132472454
132470632	132445536				132471533
132470637	132445538				132471856
132470634	132445527				132471595
132471020	132445541				132471969
132470753	132445503				132471823
132470827	132445512				132472029
132470805	132445506				132471970
132471126	132475589				132471709
132470340	132475570				132472414
132470580	132475598				132472082
132471024	132475610				132471481
132471113	132475556				132471478
132471114	132475560				132471602
132470454	132475592				132471524
132471227	132445816				132472542
132470084	132445818				132472541
132470494	132475575				132471787
132470760	132475561				132471848
132470721	132475622				132471590
132470572	132475529				132471589
132470723	132475591				132471591
132470725	132445738				132472057
132471032	132475838				132472547
132471031	132475865				132472036
132470406	132445741				132472035
132470511	132475851				132472032
132470510	132475843				132471818
132471111	132475831				132471852
132470815	132475852				132471989
132471006	132475817				132472461
132470545	132475825				132472207
132471130	132445743				132472198
132471253	132475688				132471983
132471254	132445662				132472528
132471048	132475452				132471679
132471051	132445669				132471982
132470866	132445674				132472048
132470712	132475768				132472046
132470785	132475440				132472014
132470683	132475507				132472472
132471241	132475693				132472502
132470627	132475478				132472501
132470629	132445603				132472595
132470305	132445602				132473596
132470704	132475410				132472956
132470647	132475442				132472888
132470343	132475403				132472912
132470344	132445568				132473598
132470346	132475880				132473384
132471074	132445759				132472998
132471141	132475721				132473748
132470661	132475723				132473501
132470663	132445794				132473506
132470249	132475719				132473504
132470923	132475496				132473157
132470922	132475715				132472878
132470921	132475706				132473249
132470927	132475942				132473128
132470938	132475950				132473794
132470943	132475929				132473790
132470933	132475946				132473807
132470931	132475925				132472756
132471078	132475941				132472752
132470283	132475905				132472831
132470281	132475906				132472837
132470397	132475437				132472843
132470748	132445779				132472841
132470877	132475431				132472881
132470730	132475417				132473145
132471121	132475466				132473108
132471079	132475740				132473785
132470589	132475517				132473784
132470351	132475762				132473610
132470336	132445625				132472822
132470620	132475472				132473389
132471096	132475498				132473018
132470671	132475503				132473612
132471263	132475504				132473300
132471264	132446189				132473304
132470381	132446558				132473297
132470391	132446727				132473131
132470386	132445970				132473175
132470389	132446603				132473029
132470385	132446604				132473437
132470772	132446600				132473432
132470074	132446606				132473652
132471192	132447051				132473627
132470490	132447052				132472826
132470486	132447050				132473628
132471059	132447036				132473217
132472367	132446842				132473202
132471909	132446913				132472945
132471904	132446845				132473091
132471903	132446900				132473079
132471899	132446855				132473331
132471922	132446888				132473814
132472526	132446969				132472927
132472524	132446868				132472719
132472020	132446951				132473027
132472021	132446963				132473160
132472426	132446974				132472828
132472498	132446971				132473544
132472496	132446875				132473549
132472003	132446929				132473557
132471685	132446889				132473542
132471497	132446907				132473546
132472658	132446985				132473650
132471978	132446956				132472794
132471487	132446970				132472793
132472188	132446916				132473080
132471747	132446740				132473651
132471622	132446061				132473353
132472393	132446064				132473013
132471718	132446070				132472798
132472493	132446337				132472797
132472554	132446292				132473067
132472516	132446822				132473170
132471577	132446153				132472993
132472538	132447046				132473006
132472539	132446334				132473361
132472407	132446608				132473146
132471790	132446781				132473126
132472239	132446281				132473372
132472240	132446300				132472938
132472238	132446380				132472937
132471829	132446782				132473428
132472013	132446697				132472974
132471714	132446696				132472925
132472281	132446448				132473076
132472280	132446451				132473040
132472408	132446836				132473113
132472294	132446398				132473642
132472289	132446345				132473702
132472291	132446003				132473134
132471645	132446249				132473699
132472006	132446000				132473039
132471854	132446273				132473333
132472304	132446277				132473238
132471834	132446100				132473088
132472266	132446106				132473473
132471771	132446132				132473477
132471607	132446215				132473464
132471814	132446262				132473472
132472611	132446144				132473469
132472618	132446287				132473479
132472419	132446129				132473030
132472019	132445956				132473461
132471850	132446717				132472768
132472170	132446233				132472747
132471518	132446591				132473016
132471503	132446593				132473718
132471511	132446082				132472856
132471513	132446679				132473074
132471585	132446037				132472900
132471632	132446034				132472895
132472039	132446176				132472897
132471662	132446016				132472818
132472152	132446639				132472691
132472656	132446210				132473770
132472607	132446620				132473755
132471864	132446027				132473359
132471535	132446244				132473357
132471537	132446802				132473515
132472638	132446358				132473048
132472649	132446079				132473252
132471681	132446078				132473061
132472637	132446687				132475137
132471617	132447016				132475136
132471807	132446547				132475138
132471561	132446148				132474380
132471798	132446142				132474596
132472227	132446138				132474452
132471831	132446208				132474218
132471580	132446117				132474065
132471533	132446112				132474850
132471595	132446198				132474616
132472040	132446127				132473960
132471823	132447098				132474102
132471540	132446259				132475108
132471653	132446120				132474620
132472224	132446050				132474622
132471739	132446255				132475198
132471778	132446646				132475345
132471970	132446194				132475332
132471827	132446193				132475321
132471710	132446097				132474369
132471698	132446045				132474877
132471959	132447029				132474768
132472247	132446511				132474782
132471481	132446439				132474771
132471477	132446497				132474770
132471960	132447515				132474777
132472545	132447766				132474026
132471990	132447981				132473891
132472434	132447366				132474893
132471743	132447674				132474863
132472677	132447486				132474902
132472191	132447487				132474540
132472201	132447488				132474538
132471776	132447499				132474961
132472354	132447501				132474910
132471552	132447525				132474906
132472556	132447526				132474916
132471982	132447524				132474967
132472049	132447829				132474474
132471835	132447520				132474985
132472629	132447859				132474507
132472451	132447920				132474502
132472341	132447917				132474499
132472017	132447495				132474993
132471620	132447469				132473923
132471621	132447564				132474259
132472052	132447885				132474898
132472583	132447891				132473885
132471966	132447887				132474115
132472581	132447517				132474348
132472333	132447531				132474349
132472578	132447513				132474045
132472573	132447401				132474295
132472576	132447331				132474228
132472580	132447405				132474262
132473191	132447437				132474037
132472907	132447434				132474328
132473045	132447402				132474010
132472917	132447447				132474610
132473742	132447286				132474001
132473740	132447285				132474554
132472998	132447682				132474829
132472991	132447683				132474820
132473225	132447658				132475038
132472712	132447616				132475193
132472861	132447617				132474890
132473249	132447652				132474668
132473128	132447645				132473990
132473603	132447623				132474196
132473810	132447644				132474249
132473789	132447654				132475307
132473807	132448026				132475300
132472839	132447332				132474021
132472841	132447382				132474022
132472832	132447380				132474025
132473003	132447381				132474017
132473002	132448009				132474020
132473005	132447724				132475011
132473785	132447551				132474448
132473784	132447552				132474644
132472721	132447709				132474875
132473610	132448071				132474302
132472822	132447727				132474388
132473018	132447385				132474409
132473275	132447793				132473938
132473299	132447798				132475286
132473614	132447816				132473900
132473290	132447480				132474080
132473304	132447478				132474267
132473281	132447482				132474635
132473288	132447475				132475098
132473294	132447757				132475100
132473298	132447813				132474652
132473308	132447510				132475215
132473440	132447785				132474465
132473627	132447800				132474463
132472826	132447795				132474740
132473628	132447576				132473997
132473179	132447580				132474574
132473087	132447738				132474651
132473202	132447734				132474394
132473204	132447317				132475265
132473183	132447310				132475266
132473043	132447909				132474256
132473044	132447514				132474576
132473091	132447589				132475292
132473633	132447592				132475027
132473636	132447594				132474701
132472871	132447948				132474728
132472872	132447972				132474732
132473814	132447951				132474378
132473210	132447963				132474655
132473206	132447969				132474654
132473160	132447258				132474658
132472812	132447254				132474657
132473219	132447762				132473843
132473221	132447871				132474580
132473782	132448067				132474246
132473548	132449216				132474239
132473545	132449211				132474545
132472930	132449227				132475274
132473557	132449217				132474711
132473542	132448955				132474709
132473570	132448583				132474086
132473569	132448204				132475056
132473567	132448481				132473980
132473650	132448300				132473898
132472793	132448502				132473899
132473081	132448495				132474166
132473247	132449192				132474137
132473353	132448438				132473879
132473014	132448331				132445621
132472802	132448125				132445618
132472799	132449205				132475785
132473819	132448604				132475406
132473235	132448608				132475405
132472790	132448607				132475671
132472804	132448602				132445536
132473170	132448632				132445527
132472777	132449156				132445503
132473121	132449209				132445526
132473372	132448653				132445524
132473373	132449101				132475469
132473367	132448336				132475691
132472918	132448340				132445712
132472974	132448379				132475656
132473592	132448169				132475544
132473040	132448518				132475623
132473320	132448519				132475570
132473378	132448488				132475615
132473700	132448567				132475579
132473134	132448144				132475617
132473699	132448133				132475556
132473333	132448140				132475560
132473239	132448139				132445816
132473238	132448615				132445818
132472849	132448265				132475625
132472862	132448651				132475624
132473030	132448513				132475535
132473049	132448233				132475543
132473718	132448235				132475576
132473714	132448238				132475557
132472903	132448239				132475537
132473715	132448241				132445738
132472900	132448616				132475848
132472897	132449047				132475819
132472979	132448913				132475863
132472685	132449081				132475851
132473756	132449069				132475859
132473755	132449083				132475794
132473518	132449085				132475836
132472774	132449077				132475816
132473048	132449071				132475803
132473252	132448301				132475800
132473061	132449079				132475810
132474438	132448465				132475685
132474596	132448686				132445745
132474452	132448304				132445677
132474447	132448458				132445675
132475254	132448649				132445664
132474758	132448681				132445670
132475199	132448524				132445661
132474064	132448180				132475771
132474060	132448593				132475440
132474356	132448259				132475447
132474202	132449167				132475481
132474203	132448836				132475700
132473960	132448837				132475784
132474418	132448412				132475484
132475117	132448408				132475874
132474623	132448894				132445747
132474620	132448895				132475872
132475334	132448717				132445468
132475324	132448490				132445457
132475331	132448821				132475473
132474772	132448743				132445569
132474768	132448676				132445655
132474775	132448454				132475497
132474771	132448787				132445593
132474773	132448322				132475715
132474789	132448657				132475706
132474026	132448416				132445443
132474324	132448223				132475916
132475280	132448428				132475920
132474284	132449053				132475952
132473891	132449025				132475903
132474894	132448973				132475939
132474190	132448400				132475918
132474862	132448570				132475959
132474032	132448571				132475934
132474882	132448365				132475937
132474902	132448366				132475922
132474968	132448477				132475933
132474618	132448474				132475949
132474540	132450144				132475943
132474537	132450143				132475946
132474536	132449393				132445774
132474961	132449392				132475941
132474942	132449610				132475677
132474916	132449618				132475668
132474925	132449900				132445777
132474920	132449903				132475666
132474967	132449379				132445778
132474959	132449378				132445441
132474934	132449598				132475430
132474056	132449605				132475902
132474930	132449694				132445784
132474935	132449567				132475750
132474953	132450290				132475457
132474936	132450285				132475477
132474483	132450084				132475471
132474497	132450085				132475743
132474500	132449936				132475787
132474503	132450019				132475502
132474488	132450033				132446644
132474085	132450021				132446731
132474115	132449704				132447068
132474200	132450022				132447061
132474589	132449462				132446841
132474045	132449532				132446958
132474295	132449695				132446954
132475227	132449796				132446921
132474262	132449712				132446860
132474037	132450331				132446942
132475154	132449869				132446855
132474340	132449560				132446969
132474334	132449697				132446964
132474611	132449700				132446847
132474001	132450317				132446974
132474551	132450359				132446986
132474342	132449726				132446952
132475288	132449580				132446938
132474821	132450374				132446897
132475196	132449635				132446846
132474839	132450201				132446750
132474838	132450231				132445972
132474820	132450228				132445973
132474831	132450204				132446771
132474830	132450207				132446736
132473929	132450227				132446342
132475193	132450226				132446733
132473888	132449944				132446070
132474889	132450088				132446461
132474311	132450045				132446292
132474249	132450403				132446474
132475300	132450181				132445996
132474015	132449692				132446365
132474013	132449932				132446329
132474020	132449931				132446781
132475011	132449512				132446282
132474052	132450170				132446454
132474532	132450171				132446836
132474644	132449422				132446159
132474647	132450337				132446398
132474566	132449495				132446402
132474562	132449499				132446161
132474561	132450006				132446001
132473994	132450008				132446273
132475229	132449429				132446542
132474335	132449434				132446630
132474875	132450066				132445980
132475261	132450062				132446434
132475262	132450052				132446101
132474307	132450053				132446104
132474388	132450384				132446215
132474263	132449472				132446123
132474988	132450248				132446087
132473900	132449786				132446287
132474081	132449790				132446211
132474011	132449834				132446212
132474267	132449486				132446129
132474600	132450186				132446793
132474635	132449438				132445958
132474652	132450431				132446122
132475215	132449464				132446585
132474559	132449818				132446592
132474573	132449879				132446717
132474651	132449674				132446593
132474230	132449966				132446030
132474187	132449677				132445990
132474183	132449513				132446572
132475018	132449763				132446798
132474256	132449405				132446638
132474576	132450047				132446088
132475025	132450049				132446210
132475027	132450367				132446619
132474701	132450189				132446620
132474700	132449675				132446243
132474176	132450106				132445977
132474657	132450103				132446566
132474585	132449590				132447090
132474393	132450107				132445987
132474034	132450127				132446077
132474582	132450116				132447020
132474257	132450109				132446803
132474459	132450105				132447023
132474246	132450104				132446352
132474244	132450099				132446142
132474239	132450098				132446116
132473917	132449985				132446119
132474711	132451616				132446126
132473995	132451615				132447098
132475059	132451430				132446259
132475077	132451491				132446057
132475076	132451490				132446051
132473980	132451367				132446251
132474166	132451424				132446646
132474116	132451370				132446819
132474892	132451366				132446415
132474126	132451373				132446012
132474127	132451398				132446131
132474124	132451473				132446194
132474144	132451486				132446193
132473879	132451470				132446097
132445489	132451427				132446098
132475761	132451365				132446470
132445698	132451085				132446222
132475746	132451089				132446246
132475785	132451262				132447029
132475453	132451169				132446319
132475673	132451530				132446019
132475526	132451205				132446511
132445529	132451209				132446490
132445500	132451188				132446526
132445555	132451203				132446488
132445551	132451196				132446276
132445562	132451187				132447515
132445708	132451210				132447600
132445552	132451181				132447288
132445518	132450968				132447358
132445499	132450962				132447359
132445751	132451656				132447270
132445650	132450951				132447268
132445589	132451537				132447492
132475691	132451014				132447490
132445712	132451025				132447294
132445433	132450978				132448089
132475656	132450999				132447504
132475615	132450979				132447503
132475528	132450992				132447502
132475608	132451050				132447309
132475627	132451127				132447541
132475586	132451722				132447835
132445724	132451724				132447544
132475580	132451723				132447365
132475572	132451316				132448005
132475579	132451321				132447938
132475617	132451318				132447917
132475603	132451328				132447943
132475624	132451327				132447944
132475535	132450726				132447930
132445731	132450713				132447885
132445732	132450790				132447890
132475543	132450755				132447892
132475620	132450782				132447284
132475599	132450710				132447531
132445734	132450748				132447386
132475607	132450753				132447414
132475557	132450765				132447401
132475701	132450825				132447430
132475813	132450827				132447410
132475846	132451131				132447450
132475819	132451076				132447331
132475823	132451649				132447423
132475808	132451258				132448016
132475864	132451047				132447456
132475826	132451046				132447429
132475855	132450879				132447357
132475844	132451736				132448022
132475834	132451743				132447626
132475859	132451741				132447655
132475794	132451730				132447643
132475814	132450823				132447652
132475822	132450922				132447645
132475854	132451246				132447646
132475800	132451688				132447382
132475793	132451278				132447376
132475684	132451593				132447896
132475450	132451681				132447303
132445665	132451682				132447548
132445677	132450929				132447697
132445675	132451275				132447695
132445670	132451152				132447768
132445661	132450870				132447793
132445576	132450923				132447798
132475771	132451563				132447816
132445484	132451555				132447477
132475679	132450910				132447813
132475659	132451285				132447510
132475411	132451288				132447782
132475485	132451290				132447812
132475700	132450882				132447796
132475873	132450898				132447511
132475874	132451233				132447310
132445747	132451293				132447250
132475872	132451710				132447355
132445468	132451713				132447588
132445748	132450895				132447374
132445457	132450658				132448052
132475473	132450855				132447955
132475445	132450661				132447974
132475699	132450868				132447965
132445654	132450857				132447392
132475728	132450859				132447259
132475727	132450864				132447296
132445789	132450846				132447763
132475494	132450849				132448058
132475497	132450850				132448059
132445765	132450638				132447863
132475712	132451073				132448063
132475711	132451072				132449214
132445574	132450844				132449227
132475916	132451108				132448596
132475920	132451220				132448212
132475952	132451662				132448185
132475910	132450828				132448948
132475939	132451740				132448963
132475947	132450694				132448493
132475927	132452087				132448564
132475465	132452188				132448501
132475914	132452615				132448549
132475934	132452709				132448432
132475922	132452420				132448431
132475933	132452412				132449019
132445774	132452454				132448373
132445688	132452896				132448362
132445775	132452450				132448271
132445776	132452257				132448540
132475668	132452881				132449013
132475666	132452479				132449015
132475430	132452711				132448769
132475902	132452715				132448899
132445784	132452898				132449115
132475421	132452363				132449114
132445635	132452291				132448606
132445564	132452397				132448411
132445696	132452863				132448697
132475739	132452488				132449101
132445583	132452198				132449207
132475743	132452536				132448559
132475522	132452361				132449178
132445431	132452997				132448726
132447086	132452569				132448340
132447088	132452571				132448906
132446561	132452587				132448729
132446230	132452238				132449199
132447053	132452239				132448164
132447080	132452385				132448169
132447057	132452386				132448171
132447068	132452790				132448665
132447061	132452181				132448908
132446751	132452902				132448376
132446958	132452305				132448880
132446869	132452109				132448291
132446851	132452926				132449131
132446860	132452929				132448144
132446857	132452119				132448140
132446923	132452115				132448449
132446964	132453002				132448991
132446847	132452252				132448981
132446761	132452934				132448982
132446952	132452987				132448983
132446930	132452841				132448988
132446877	132452405				132448996
132446768	132452430				132448651
132446883	132452058				132448930
132446750	132452322				132448978
132446746	132452311				132448845
132446732	132452232				132448399
132445972	132452487				132449008
132445973	132452786				132449007
132446738	132452943				132448238
132446771	132452371				132448239
132446774	132452358				132448241
132446342	132452490				132448844
132446073	132452497				132449081
132446058	132452494				132449152
132446066	132452499				132448690
132445996	132452300				132448751
132446160	132452965				132448646
132446155	132452746				132448683
132446365	132452754				132448181
132446786	132452743				132448445
132446330	132452643				132448443
132446333	132452552				132448682
132446610	132452456				132449168
132446611	132452065				132448795
132446609	132452064				132448836
132446340	132452606				132448838
132446282	132452968				132448297
132446691	132452819				132448402
132446454	132452437				132448410
132446784					132448894
132446402					132448895
132446005					132448207
132446196					132448715
132446274					132448155
132446542					132448352
132446627					132448578
132446630					132448695
132446310					132448317
132445980					132448600
132446434					132448229
132446110					132448763
132446087					132448822
132446304					132448742
132446311					132448320
132446793					132448787
132445998					132448860
132446794					132448533
132446592					132449182
132446587					132448890
132446238					132448416
132446577					132448281
132446036					132448414
132445990					132449184
132446574					132448703
132446573					132448191
132445985					132449063
132446619					132449050
132446624					132449057
132446018					132448201
132446017					132448328
132446025					132448329
132446243					132448573
132445978					132448427
132447040					132448476
132446200					132448159
132447091					132449533
132445987					132450160
132446077					132450159
132446668					132450143
132447018					132449392
132447023					132449606
132447015					132449618
132446135					132449900
132446141					132450294
132446302					132450295
132446650					132449387
132446652					132449381
132446175					132449385
132446119					132449384
132446809					132450297
132446706					132449378
132446048					132450077
132446199					132449764
132446126					132449780
132446057					132449694
132446051					132450287
132446815					132450279
132446819					132449665
132446039					132449663
132446418					132449662
132446417					132450085
132446098					132449936
132446128					132450443
132446469					132450182
132446222					132450400
132446225					132449695
132446246					132449894
132446322					132449641
132447048					132450096
132446490					132449682
132446483					132449867
132446526					132449560
132446305					132449699
132447764					132450317
132447600					132450318
132447288					132449726
132447532					132449580
132447270					132449671
132447268					132450375
132447994					132450376
132447673					132450215
132447997					132450212
132447294					132450218
132448089					132449466
132447388					132449944
132447504					132449723
132447999					132449852
132447506					132449555
132447835					132449782
132448001					132449739
132447528					132450179
132447527					132450181
132447544					132450326
132448002					132449454
132448005					132449442
132447943					132450337
132447935					132450415
132447927					132449499
132447944					132449501
132447930					132449872
132447356					132449666
132447902					132450010
132447290					132450009
132447343					132449427
132447301					132449432
132447284					132449434
132447410					132450065
132447425					132449541
132447428					132449453
132447416					132449521
132447452					132449520
132447610					132449849
132447357					132450384
132447649					132450343
132447642					132450197
132448023					132450199
132447634					132449729
132447629					132449730
132447638					132450248
132447518					132449786
132447308					132450452
132447571					132449839
132447574					132449832
132447723					132449488
132447548					132449562
132447549					132449958
132447547					132450406
132447746					132449773
132447697					132449970
132447707					132449440
132447698					132449710
132447712					132450069
132447702					132449546
132447695					132449647
132447319					132449668
132447714					132450420
132447715					132450430
132448072					132450422
132447768					132450421
132447326					132449825
132447797					132449813
132447810					132449465
132447791					132449880
132447811					132449882
132447756					132450363
132447782					132449592
132447787					132450417
132447812					132449550
132448038					132449420
132447796					132449675
132447805					132450125
132447278					132449589
132447279					132449590
132447271					132449768
132447511					132449762
132448084					132450109
132447666					132450121
132447665					132449709
132447347					132449991
132447375					132449402
132447321					132450901
132447392					132450902
132447759					132451341
132447761					132451632
132447312					132451432
132447870					132451440
132447360					132451435
132447367					132451357
132448961					132451366
132448493					132451398
132449095					132451438
132448581					132451493
132448504					132451470
132448669					132451508
132448432					132451465
132448431					132451455
132449019					132451389
132448271					132451378
132448278					132451365
132448858					132451387
132448203					132451079
132448540					132451262
132449013					132451169
132449015					132451532
132448769					132450927
132448899					132450928
132449111					132451101
132449118					132451204
132449206					132451097
132448609					132451533
132448267					132451032
132448270					132451193
132448697					132451202
132449107					132451180
132448726					132450995
132448335					132451005
132448334					132451015
132448333					132451659
132448729					132451706
132448173					132451008
132448162					132451017
132448880					132451020
132449120					132451011
132449131					132450983
132448136					132451145
132448923					132450938
132448535					132451113
132448147					132451127
132448449					132451331
132448997					132451314
132448994					132450763
132448982					132450790
132448988					132450716
132448793					132450745
132448928					132450742
132448510					132450775
132448589					132450781
132449008					132450787
132449007					132450786
132448240					132450699
132448245					132450773
132448242					132450753
132448710					132450795
132448841					132450761
132448452					132450735
132448690					132450784
132448749					132450917
132448646					132450689
132448648					132451717
132448306					132451719
132448445					132450814
132448443					132450813
132448460					132451083
132448682					132451213
132448480					132451131
132448310					132451043
132448423					132451161
132449165					132451548
132448798					132450884
132448835					132451033
132448313					132451640
132448406					132451643
132448410					132451741
132448207					132451730
132448558					132451728
132448381					132451694
132448695					132451726
132448317					132451689
132448600					132451690
132448763					132451040
132448742					132451277
132448673					132451714
132448320					132451716
132448321					132451595
132448891					132451667
132448361					132451593
132448326					132451684
132448414					132451682
132448620					132451343
132449184					132450672
132448371					132451577
132448703					132451275
132448661					132451051
132448614					132451062
132448193					132450655
132448199					132451550
132449051					132450911
132449058					132451288
132449055					132451772
132449064					132451233
132449061					132450918
132449052					132451710
132448327					132451713
132449057					132450633
132448573					132451054
132448476					132450674
132448159					132451092
132449533					132450869
132450262					132450867
132450152					132450845
132449784					132450849
132450294					132450637
132450295					132451074
132449387					132451071
132449385					132450648
132449384					132451606
132450297					132450810
132450077					132451114
132449538					132450829
132450306					132451663
132449604					132451135
132450409					132451137
132450411					132451740
132450307					132451232
132449639					132450694
132450182					132452078
132449460					132452090
132449531					132452194
132449894					132452193
132449888					132452705
132450014					132452212
132449893					132452151
132449719					132452144
132449720					132452681
132450313					132452709
132449641					132452139
132450041					132452412
132450096					132452674
132449698					132452450
132449699					132452244
132450361					132452483
132449582					132452479
132449671					132452597
132449754					132452289
132449637					132452398
132449632					132452899
132449482					132452207
132450446					132452900
132450232					132452865
132450233					132452862
132450230					132452488
132450219					132452161
132449466					132452285
132449467					132452372
132449716					132452623
132449947					132452451
132449907					132452915
132450044					132452292
132450046					132452326
132449555					132452343
132449737					132452421
132449739					132452060
132449686					132452996
132449690					132452238
132449693					132452239
132449480					132452068
132450176					132452105
132450175					132452794
132449455					132452927
132449441					132452929
132449911					132452118
132449543					132453002
132449497					132452931
132449501					132452993
132449655					132452333
132449656					132452935
132450091					132452330
132450339					132452980
132449872					132452983
132449666					132452301
132450010					132452058
132450340					132452059
132449426					132452130
132449432					132452315
132449541					132452694
132449453					132452269
132449521					132452851
132449520					132452725
132449847					132452414
132449849					132452800
132449851					132452952
132449705					132452491
132450199					132452744
132449730					132452466
132449789					132452467
132450397					132452254
132449839					132452638
132449837					132452634
132449832					132452549
132449488					132452199
132449562					132452957
132449959					132452065
132449863					132452967
132450188					132452270
132449566					132452968
132449440					132452821
