Sample	Unique Reads	Duplicate Reads
ABLG2217_trimmed_clipped_R2_paired	9972077.0	2631261.0
ABLG2218_trimmed_clipped_R1_paired	10485185.0	3012017.0
ABLG2218_trimmed_clipped_R2_paired	10461863.0	3035339.0
ABLG2219_trimmed_clipped_R1_paired	12445502.0	4247847.0
ABLG2219_trimmed_clipped_R2_paired	12527590.0	4165759.0
ABLG2220_trimmed_clipped_R1_paired	9414007.0	2973177.0
ABLG2220_trimmed_clipped_R2_paired	9397571.0	2989613.0
ABLG2221_trimmed_clipped_R1_paired	15779793.0	5255152.0
ABLG2221_trimmed_clipped_R2_paired	15792571.0	5242374.0
ABLG2222_trimmed_clipped_R1_paired	10483927.0	4919943.0
ABLG2222_trimmed_clipped_R2_paired	10720939.0	4682931.0
ABLG2223_trimmed_clipped_R1_paired	122482.0	40702.0
ABLG2223_trimmed_clipped_R2_paired	121935.0	41249.0
ABLG2224_trimmed_clipped_R1_paired	7979561.0	2239473.0
ABLG2224_trimmed_clipped_R2_paired	7954494.0	2264540.0
ABLG2225_trimmed_clipped_R1_paired	10391774.0	2972455.0
ABLG2225_trimmed_clipped_R2_paired	10365377.0	2998852.0
ABLG2226_trimmed_clipped_R1_paired	14117829.0	4194738.0
ABLG2226_trimmed_clipped_R2_paired	14118415.0	4194152.0
ABLG2228_trimmed_clipped_R1_paired	14670782.0	5436896.0
ABLG2228_trimmed_clipped_R2_paired	14634310.0	5473368.0
ABLG2229_trimmed_clipped_R1_paired	8926872.0	3397548.0
ABLG2229_trimmed_clipped_R2_paired	8989285.0	3335135.0
ABLG2230_trimmed_clipped_R1_paired	6393191.0	2382873.0
ABLG2230_trimmed_clipped_R2_paired	6402096.0	2373968.0
ABLG2231_trimmed_clipped_R1_paired	9569048.0	2326146.0
ABLG2231_trimmed_clipped_R2_paired	9523427.0	2371767.0
ABLG2232_trimmed_clipped_R1_paired	14637912.0	4033477.0
ABLG2232_trimmed_clipped_R2_paired	14572072.0	4099317.0
ABLG2233_trimmed_clipped_R1_paired	10389398.0	3261952.0
ABLG2233_trimmed_clipped_R2_paired	10367596.0	3283754.0
ABLG2235_trimmed_clipped_R1_paired	6204626.0	1766666.0
ABLG2235_trimmed_clipped_R2_paired	6249049.0	1722243.0
ABLG2236_trimmed_clipped_R1_paired	14274364.0	4895392.0
ABLG2236_trimmed_clipped_R2_paired	14402252.0	4767504.0
ABLG2237_trimmed_clipped_R1_paired	14158145.0	5446585.0
ABLG2237_trimmed_clipped_R2_paired	14398676.0	5206054.0
ABLG2238_trimmed_clipped_R1_paired	8657468.0	2423845.0
ABLG2238_trimmed_clipped_R2_paired	8297989.0	2783324.0
ABLG2239_trimmed_clipped_R1_paired	15233793.0	4169195.0
ABLG2239_trimmed_clipped_R2_paired	15103519.0	4299469.0
ABLG2241_trimmed_clipped_R1_paired	9057766.0	3086576.0
ABLG2241_trimmed_clipped_R2_paired	9096983.0	3047359.0
ABLG2244_trimmed_clipped_R1_paired	10135693.0	3322726.0
ABLG2244_trimmed_clipped_R2_paired	10138264.0	3320155.0
ABLG2245_trimmed_clipped_R1_paired	13854015.0	3731033.0
ABLG2245_trimmed_clipped_R2_paired	13776550.0	3808498.0
ABLG2276_trimmed_clipped_R1_paired	10124505.0	2918111.0
ABLG2276_trimmed_clipped_R2_paired	10128126.0	2914490.0
ABLG2278_trimmed_clipped_R1_paired	13771024.0	4379065.0
ABLG2278_trimmed_clipped_R2_paired	13669844.0	4480245.0
ABLG2279_trimmed_clipped_R1_paired	5963758.0	1288436.0
ABLG2279_trimmed_clipped_R2_paired	5884289.0	1367905.0
ABLG2282_trimmed_clipped_R1_paired	14657709.0	4113457.0
ABLG2282_trimmed_clipped_R2_paired	14537328.0	4233838.0
ABLG2286_trimmed_clipped_R1_paired	10954892.0	3846013.0
ABLG2286_trimmed_clipped_R2_paired	10972030.0	3828875.0
ABLG2287_trimmed_clipped_R1_paired	5336275.0	2024574.0
ABLG2287_trimmed_clipped_R2_paired	5370667.0	1990182.0
ABLG2288_trimmed_clipped_R1_paired	6750956.0	1955421.0
ABLG2288_trimmed_clipped_R2_paired	6732284.0	1974093.0
ABLG2289_trimmed_clipped_R1_paired	7005804.0	2746089.0
ABLG2289_trimmed_clipped_R2_paired	7011603.0	2740290.0
ABLG2292_trimmed_clipped_R1_paired	7008454.0	2452543.0
ABLG2292_trimmed_clipped_R2_paired	7005088.0	2455909.0
ABLG2293_trimmed_clipped_R1_paired	3162164.0	980458.0
ABLG2293_trimmed_clipped_R2_paired	3152611.0	990011.0
ABLG2298_trimmed_clipped_R1_paired	4686329.0	1221456.0
ABLG2298_trimmed_clipped_R2_paired	4670938.0	1236847.0
ABLG2302_trimmed_clipped_R1_paired	7955134.0	2407602.0
ABLG2302_trimmed_clipped_R2_paired	7938704.0	2424032.0
ABLG2304_trimmed_clipped_R1_paired	5090830.0	1931350.0
ABLG2304_trimmed_clipped_R2_paired	5118663.0	1903517.0
ABLG2305_trimmed_clipped_R1_paired	8491947.0	3211264.0
ABLG2305_trimmed_clipped_R2_paired	8562185.0	3141026.0
ABLG2306_trimmed_clipped_R1_paired	10994489.0	3233629.0
ABLG2306_trimmed_clipped_R2_paired	10953492.0	3274626.0
ABLG2308_trimmed_clipped_R1_paired	6403384.0	3042325.0
ABLG2308_trimmed_clipped_R2_paired	6441233.0	3004476.0
ABLG2309_trimmed_clipped_R1_paired	3242644.0	1342710.0
ABLG2309_trimmed_clipped_R2_paired	3284436.0	1300918.0
ABLG2310_trimmed_clipped_R1_paired	7312148.0	3216534.0
ABLG2310_trimmed_clipped_R2_paired	7352162.0	3176520.0
ABLG2312_trimmed_clipped_R1_paired	11664709.0	4746449.0
ABLG2312_trimmed_clipped_R2_paired	11728648.0	4682510.0
ABLG2314_trimmed_clipped_R1_paired	4456724.0	1789187.0
ABLG2314_trimmed_clipped_R2_paired	4500398.0	1745513.0
ABLG2317_trimmed_clipped_R1_paired	4946338.0	1502281.0
ABLG2317_trimmed_clipped_R2_paired	4965675.0	1482944.0
ABLG2318_trimmed_clipped_R1_paired	7024896.0	2531751.0
ABLG2318_trimmed_clipped_R2_paired	7104366.0	2452281.0
ABLG2322_trimmed_clipped_R1_paired	3519084.0	1080675.0
ABLG2322_trimmed_clipped_R2_paired	3529541.0	1070218.0
ABLG2331_trimmed_clipped_R1_paired	10811862.0	3865117.0
ABLG2331_trimmed_clipped_R2_paired	10879640.0	3797339.0
ABLG2334_trimmed_clipped_R1_paired	12753971.0	4869320.0
ABLG2334_trimmed_clipped_R2_paired	12718724.0	4904567.0
ABLG2335_trimmed_clipped_R1_paired	9767001.0	3762403.0
ABLG2335_trimmed_clipped_R2_paired	9640890.0	3888514.0
ABLG2336_trimmed_clipped_R1_paired	11387149.0	3604195.0
ABLG2336_trimmed_clipped_R2_paired	11307512.0	3683832.0
ABLG2337_trimmed_clipped_R1_paired	9943379.0	4118873.0
ABLG2337_trimmed_clipped_R2_paired	9902927.0	4159325.0
ABLG2338_trimmed_clipped_R1_paired	10677122.0	3974018.0
ABLG2338_trimmed_clipped_R2_paired	10592494.0	4058646.0
ABLG2339_trimmed_clipped_R1_paired	10730827.0	4234002.0
ABLG2339_trimmed_clipped_R2_paired	10562421.0	4402408.0
ABLG2340_trimmed_clipped_R1_paired	6876369.0	1989189.0
ABLG2340_trimmed_clipped_R2_paired	6836385.0	2029173.0
ABLG2341_trimmed_clipped_R1_paired	11848347.0	3036895.0
ABLG2341_trimmed_clipped_R2_paired	11811815.0	3073427.0
ABLG2342_trimmed_clipped_R1_paired	10798897.0	3992772.0
ABLG2342_trimmed_clipped_R2_paired	10795301.0	3996368.0
ABLG2343_trimmed_clipped_R1_paired	8267504.0	2255531.0
ABLG2343_trimmed_clipped_R2_paired	8205595.0	2317440.0
ABLG2344_trimmed_clipped_R1_paired	9258493.0	4312156.0
ABLG2344_trimmed_clipped_R2_paired	9269911.0	4300738.0
ABLG2345_trimmed_clipped_R1_paired	9975381.0	3068573.0
ABLG2345_trimmed_clipped_R2_paired	9869519.0	3174435.0
ABLG2346_trimmed_clipped_R1_paired	13784994.0	4378214.0
ABLG2346_trimmed_clipped_R2_paired	13662406.0	4500802.0
ABLG2347_trimmed_clipped_R1_paired	8153377.0	2828653.0
ABLG2347_trimmed_clipped_R2_paired	7986275.0	2995755.0
ABLG2348_trimmed_clipped_R1_paired	11904037.0	5263007.0
ABLG2348_trimmed_clipped_R2_paired	11824281.0	5342763.0
ABLG2349_trimmed_clipped_R1_paired	9024971.0	2680247.0
ABLG2349_trimmed_clipped_R2_paired	9017882.0	2687336.0
ABLG2350_trimmed_clipped_R1_paired	11899834.0	4584133.0
ABLG2350_trimmed_clipped_R2_paired	11769961.0	4714006.0
ABLG2351_trimmed_clipped_R1_paired	11444775.0	3801307.0
ABLG2351_trimmed_clipped_R2_paired	11326021.0	3920061.0
ABLG2352_trimmed_clipped_R1_paired	9815953.0	2692573.0
ABLG2352_trimmed_clipped_R2_paired	9577112.0	2931414.0
ABLG2353_trimmed_clipped_R1_paired	5300781.0	2102587.0
ABLG2353_trimmed_clipped_R2_paired	5326185.0	2077183.0
ABLG2354_trimmed_clipped_R1_paired	10172517.0	3782235.0
ABLG2354_trimmed_clipped_R2_paired	10100930.0	3853822.0
ABLG2356_trimmed_clipped_R1_paired	17055694.0	7191679.0
ABLG2356_trimmed_clipped_R2_paired	17047672.0	7199701.0
ABLG2357_trimmed_clipped_R1_paired	188040.0	50044.0
ABLG2357_trimmed_clipped_R2_paired	185761.0	52323.0
ABLG2358_trimmed_clipped_R1_paired	5893237.0	1571361.0
ABLG2358_trimmed_clipped_R2_paired	5829936.0	1634662.0
ABLG2359_trimmed_clipped_R1_paired	8323448.0	3812142.0
ABLG2359_trimmed_clipped_R2_paired	8441931.0	3693659.0
ABLG2362_trimmed_clipped_R1_paired	13193620.0	4850918.0
ABLG2362_trimmed_clipped_R2_paired	13130441.0	4914097.0
ABLG2363_trimmed_clipped_R1_paired	10241964.0	3417806.0
ABLG2363_trimmed_clipped_R2_paired	10155295.0	3504475.0
ABLG2364_trimmed_clipped_R1_paired	12579990.0	5551160.0
ABLG2364_trimmed_clipped_R2_paired	12653583.0	5477567.0
ABLG2365_trimmed_clipped_R1_paired	10968119.0	3768813.0
ABLG2365_trimmed_clipped_R2_paired	10893102.0	3843830.0
ABLG2366_trimmed_clipped_R1_paired	4883933.0	1881267.0
ABLG2366_trimmed_clipped_R2_paired	4847424.0	1917776.0
ABLG2367_trimmed_clipped_R1_paired	5537411.0	2028794.0
ABLG2367_trimmed_clipped_R2_paired	5520514.0	2045691.0
ABLG2368_trimmed_clipped_R1_paired	12591323.0	4512501.0
ABLG2368_trimmed_clipped_R2_paired	12536991.0	4566833.0
ABLG2369_trimmed_clipped_R1_paired	10482776.0	3129594.0
ABLG2369_trimmed_clipped_R2_paired	10471773.0	3140597.0
ABLG2370_trimmed_clipped_R1_paired	12660662.0	4418483.0
ABLG2370_trimmed_clipped_R2_paired	12595900.0	4483245.0
ABLG2371_trimmed_clipped_R1_paired	8962227.0	2745312.0
ABLG2371_trimmed_clipped_R2_paired	8897985.0	2809554.0
ABLG2377_trimmed_clipped_R1_paired	10508639.0	3381639.0
ABLG2377_trimmed_clipped_R2_paired	10476755.0	3413523.0
ABLG2378_trimmed_clipped_R1_paired	12613226.0	4787768.0
ABLG2378_trimmed_clipped_R2_paired	12630090.0	4770904.0
ABLG2379_trimmed_clipped_R1_paired	13716769.0	4971479.0
ABLG2379_trimmed_clipped_R2_paired	13627452.0	5060796.0
ABLG2380_trimmed_clipped_R1_paired	11665500.0	3893891.0
ABLG2380_trimmed_clipped_R2_paired	11578720.0	3980671.0
ABLG2381_trimmed_clipped_R1_paired	11334794.0	3097747.0
ABLG2381_trimmed_clipped_R2_paired	11079186.0	3353355.0
ABLG2382_trimmed_clipped_R1_paired	10784124.0	3406939.0
ABLG2382_trimmed_clipped_R2_paired	10723204.0	3467859.0
ABLG2383_trimmed_clipped_R1_paired	10392084.0	3713934.0
ABLG2383_trimmed_clipped_R2_paired	10318075.0	3787943.0
ABLG2386_trimmed_clipped_R1_paired	3047892.0	1845152.0
ABLG2386_trimmed_clipped_R2_paired	3053404.0	1839640.0
ABLG2388_trimmed_clipped_R1_paired	8756812.0	2558983.0
ABLG2388_trimmed_clipped_R2_paired	8723399.0	2592396.0
ABLG2389_trimmed_clipped_R1_paired	8926325.0	4362142.0
ABLG2389_trimmed_clipped_R2_paired	8941964.0	4346503.0
ABLG2394_trimmed_clipped_R1_paired	7596504.0	3557873.0
ABLG2394_trimmed_clipped_R2_paired	7673435.0	3480942.0
ABLG2396_trimmed_clipped_R1_paired	7155531.0	2322465.0
ABLG2396_trimmed_clipped_R2_paired	7099913.0	2378083.0
ABLG2402_trimmed_clipped_R1_paired	8517605.0	3387923.0
ABLG2402_trimmed_clipped_R2_paired	8530306.0	3375222.0
ABLG2404_trimmed_clipped_R1_paired	7246296.0	3013093.0
ABLG2404_trimmed_clipped_R2_paired	7272210.0	2987179.0
ABLG2405_trimmed_clipped_R1_paired	9253435.0	3526852.0
ABLG2405_trimmed_clipped_R2_paired	9261367.0	3518920.0
ABLG2483_trimmed_clipped_R1_paired	14659692.0	4460705.0
ABLG2483_trimmed_clipped_R2_paired	14592859.0	4527538.0
ABLG2490_trimmed_clipped_R1_paired	8559446.0	2950263.0
ABLG2490_trimmed_clipped_R2_paired	8468196.0	3041513.0
ABLG2501_trimmed_clipped_R1_paired	16453255.0	7049544.0
ABLG2501_trimmed_clipped_R2_paired	16394677.0	7108122.0
ABLG2504_trimmed_clipped_R1_paired	3510947.0	1100541.0
ABLG2504_trimmed_clipped_R2_paired	3500505.0	1110983.0
ABLG2505_trimmed_clipped_R1_paired	8418928.0	2627338.0
ABLG2505_trimmed_clipped_R2_paired	8470472.0	2575794.0
ABLG2506_trimmed_clipped_R1_paired	551771.0	128891.0
ABLG2506_trimmed_clipped_R2_paired	528817.0	151845.0
ABLG2507_trimmed_clipped_R1_paired	9990095.0	2957839.0
ABLG2507_trimmed_clipped_R2_paired	10027750.0	2920184.0
ABLG2508_trimmed_clipped_R1_paired	1964586.0	613824.0
ABLG2508_trimmed_clipped_R2_paired	1966921.0	611489.0
ABLG2509_trimmed_clipped_R1_paired	451954.0	122484.0
ABLG2509_trimmed_clipped_R2_paired	451175.0	123263.0
ABLG2510_trimmed_clipped_R1_paired	6427987.0	1501079.0
ABLG2510_trimmed_clipped_R2_paired	6314167.0	1614899.0
ABLG2511_trimmed_clipped_R1_paired	11074447.0	3426110.0
ABLG2511_trimmed_clipped_R2_paired	10893810.0	3606747.0
ABLG2512_trimmed_clipped_R1_paired	2192271.0	564830.0
ABLG2512_trimmed_clipped_R2_paired	2183910.0	573191.0
ABLG2513_trimmed_clipped_R1_paired	2102948.0	491279.0
ABLG2513_trimmed_clipped_R2_paired	2096263.0	497964.0
ABLG2514_trimmed_clipped_R1_paired	7278195.0	3234900.0
ABLG2514_trimmed_clipped_R2_paired	7366908.0	3146187.0
ABLG2515_trimmed_clipped_R1_paired	2354156.0	929066.0
ABLG2515_trimmed_clipped_R2_paired	2368335.0	914887.0
ABLG2516_trimmed_clipped_R1_paired	3474257.0	862358.0
ABLG2516_trimmed_clipped_R2_paired	3472044.0	864571.0
ABLG2517_trimmed_clipped_R1_paired	13585532.0	3764535.0
ABLG2517_trimmed_clipped_R2_paired	13511554.0	3838513.0
ABLG2518_trimmed_clipped_R1_paired	5624076.0	1583648.0
ABLG2518_trimmed_clipped_R2_paired	5617281.0	1590443.0
ABLG2531_trimmed_clipped_R1_paired	13422207.0	3334949.0
ABLG2531_trimmed_clipped_R2_paired	13339174.0	3417982.0
ABLG2532_trimmed_clipped_R1_paired	11940809.0	2963381.0
ABLG2532_trimmed_clipped_R2_paired	11726622.0	3177568.0
ABLG2533_trimmed_clipped_R1_paired	12941164.0	3159358.0
ABLG2533_trimmed_clipped_R2_paired	12826831.0	3273691.0
ABLG2534_trimmed_clipped_R1_paired	13592333.0	3741473.0
ABLG2534_trimmed_clipped_R2_paired	13528159.0	3805647.0
ABLG2535_trimmed_clipped_R1_paired	21244723.0	6378888.0
ABLG2535_trimmed_clipped_R2_paired	21137822.0	6485789.0
ABLG2536_trimmed_clipped_R1_paired	17903821.0	4788843.0
ABLG2536_trimmed_clipped_R2_paired	17824182.0	4868482.0
ABLG2537_trimmed_clipped_R1_paired	13865075.0	3638288.0
ABLG2537_trimmed_clipped_R2_paired	13792002.0	3711361.0
ABLG2538_trimmed_clipped_R1_paired	15656880.0	3929731.0
ABLG2538_trimmed_clipped_R2_paired	15326369.0	4260242.0
ABLG2539_trimmed_clipped_R1_paired	13768226.0	3295206.0
ABLG2539_trimmed_clipped_R2_paired	13672634.0	3390798.0
ABLG2540_trimmed_clipped_R1_paired	16604865.0	4754980.0
ABLG2540_trimmed_clipped_R2_paired	16459048.0	4900797.0
ABLG2541_trimmed_clipped_R1_paired	18170903.0	5187315.0
ABLG2541_trimmed_clipped_R2_paired	18006907.0	5351311.0
ABLG2542_trimmed_clipped_R1_paired	16925503.0	4734485.0
ABLG2542_trimmed_clipped_R2_paired	16832505.0	4827483.0
ABLG2543_trimmed_clipped_R1_paired	14088725.0	3774374.0
ABLG2543_trimmed_clipped_R2_paired	14001794.0	3861305.0
ABLG2544_trimmed_clipped_R1_paired	17424053.0	4870863.0
ABLG2544_trimmed_clipped_R2_paired	17347197.0	4947719.0
ABLG2545_trimmed_clipped_R1_paired	14513931.0	4240464.0
ABLG2545_trimmed_clipped_R2_paired	14460792.0	4293603.0
ABLG2546_trimmed_clipped_R1_paired	17809166.0	5287009.0
ABLG2546_trimmed_clipped_R2_paired	17729280.0	5366895.0
ABLG2547_trimmed_clipped_R1_paired	16329837.0	4449587.0
ABLG2547_trimmed_clipped_R2_paired	16290956.0	4488468.0
ABLG2548_trimmed_clipped_R1_paired	13382180.0	3567040.0
ABLG2548_trimmed_clipped_R2_paired	13307178.0	3642042.0
ABLG2549_trimmed_clipped_R1_paired	16067370.0	4387318.0
ABLG2549_trimmed_clipped_R2_paired	15890315.0	4564373.0
ABLG2550_trimmed_clipped_R1_paired	12357982.0	3205311.0
ABLG2550_trimmed_clipped_R2_paired	12274432.0	3288861.0
ABLG2551_trimmed_clipped_R1_paired	13292522.0	3384637.0
ABLG2551_trimmed_clipped_R2_paired	13147615.0	3529544.0
ABLG2552_trimmed_clipped_R1_paired	12565920.0	3465273.0
ABLG2552_trimmed_clipped_R2_paired	12509739.0	3521454.0
ABLG2553_trimmed_clipped_R1_paired	18062485.0	5042738.0
ABLG2553_trimmed_clipped_R2_paired	17972820.0	5132403.0
ABLG2554_trimmed_clipped_R1_paired	15224311.0	4469421.0
ABLG2554_trimmed_clipped_R2_paired	15127687.0	4566045.0
ABLG2555_trimmed_clipped_R1_paired	15619315.0	4496536.0
ABLG2555_trimmed_clipped_R2_paired	15543718.0	4572133.0
ABLG2556_trimmed_clipped_R1_paired	11239734.0	2647918.0
ABLG2556_trimmed_clipped_R2_paired	11028775.0	2858877.0
ABLG2557_trimmed_clipped_R1_paired	15104923.0	4252287.0
ABLG2557_trimmed_clipped_R2_paired	15029189.0	4328021.0
ABLG2558_trimmed_clipped_R1_paired	17694033.0	5039140.0
ABLG2558_trimmed_clipped_R2_paired	17607167.0	5126006.0
ABLG2559_trimmed_clipped_R1_paired	16928931.0	4478617.0
ABLG2559_trimmed_clipped_R2_paired	16839841.0	4567707.0
ABLG2561_trimmed_clipped_R1_paired	11686178.0	2825416.0
ABLG2561_trimmed_clipped_R2_paired	11540925.0	2970669.0
ABLG2563_trimmed_clipped_R1_paired	5445524.0	1620423.0
ABLG2563_trimmed_clipped_R2_paired	5440220.0	1625727.0
ABLG2565_trimmed_clipped_R1_paired	13022639.0	3325058.0
ABLG2565_trimmed_clipped_R2_paired	12931940.0	3415757.0
ABLG2566_trimmed_clipped_R1_paired	5716208.0	1135407.0
ABLG2566_trimmed_clipped_R2_paired	5604625.0	1246990.0
ABLG2568_trimmed_clipped_R1_paired	8623469.0	2274312.0
ABLG2568_trimmed_clipped_R2_paired	8609994.0	2287787.0
ABLG2571_trimmed_clipped_R1_paired	139722.0	48325.0
ABLG2571_trimmed_clipped_R2_paired	141533.0	46514.0
ABLG2572_trimmed_clipped_R1_paired	12940907.0	3568303.0
ABLG2572_trimmed_clipped_R2_paired	12882649.0	3626561.0
ABLG2575_trimmed_clipped_R1_paired	19727089.0	5819406.0
ABLG2575_trimmed_clipped_R2_paired	19612593.0	5933902.0
ABLG2576_trimmed_clipped_R1_paired	11280185.0	2542708.0
ABLG2576_trimmed_clipped_R2_paired	11175295.0	2647598.0
ABLG2577_trimmed_clipped_R1_paired	11009035.0	3522387.0
ABLG2577_trimmed_clipped_R2_paired	11037240.0	3494182.0
ABLG2578_trimmed_clipped_R1_paired	15294657.0	4231265.0
ABLG2578_trimmed_clipped_R2_paired	15205379.0	4320543.0
ABLG2579_trimmed_clipped_R1_paired	16688381.0	4669752.0
ABLG2579_trimmed_clipped_R2_paired	16562788.0	4795345.0
ABLG2581_trimmed_clipped_R1_paired	13229827.0	3995213.0
ABLG2581_trimmed_clipped_R2_paired	13124707.0	4100333.0
ABLG2582_trimmed_clipped_R1_paired	16869934.0	4781112.0
ABLG2582_trimmed_clipped_R2_paired	16732503.0	4918543.0
ABLG2585_trimmed_clipped_R1_paired	13978199.0	3797126.0
ABLG2585_trimmed_clipped_R2_paired	13869933.0	3905392.0
ABLG2588_trimmed_clipped_R1_paired	9356379.0	2699035.0
ABLG2588_trimmed_clipped_R2_paired	9312074.0	2743340.0
ABLG2591_trimmed_clipped_R1_paired	13450563.0	4445789.0
ABLG2591_trimmed_clipped_R2_paired	13474970.0	4421382.0
ABLG2592_trimmed_clipped_R1_paired	2918177.0	815283.0
ABLG2592_trimmed_clipped_R2_paired	2915317.0	818143.0
ABLG2593_trimmed_clipped_R1_paired	9084687.0	1995595.0
ABLG2593_trimmed_clipped_R2_paired	8996728.0	2083554.0
ABLG2594_trimmed_clipped_R1_paired	10614833.0	3066266.0
ABLG2594_trimmed_clipped_R2_paired	10613341.0	3067758.0
ABLG2596_trimmed_clipped_R1_paired	13123538.0	3566573.0
ABLG2596_trimmed_clipped_R2_paired	13031999.0	3658112.0
ABLG2597_trimmed_clipped_R1_paired	15700558.0	4237313.0
ABLG2597_trimmed_clipped_R2_paired	15524210.0	4413661.0
ABLG2598_trimmed_clipped_R1_paired	12688639.0	3188349.0
ABLG2598_trimmed_clipped_R2_paired	12589952.0	3287036.0
ABLG2600_trimmed_clipped_R1_paired	11871067.0	2893999.0
ABLG2600_trimmed_clipped_R2_paired	11782256.0	2982810.0
ABLG2605_trimmed_clipped_R1_paired	11004216.0	3215884.0
ABLG2605_trimmed_clipped_R2_paired	11054646.0	3165454.0
ABLG2607_trimmed_clipped_R1_paired	7477173.0	2005004.0
ABLG2607_trimmed_clipped_R2_paired	7469361.0	2012816.0
ABLG2608_trimmed_clipped_R1_paired	15280042.0	4647356.0
ABLG2608_trimmed_clipped_R2_paired	15212345.0	4715053.0
ABLG2609_trimmed_clipped_R1_paired	18315382.0	5637179.0
ABLG2609_trimmed_clipped_R2_paired	18234480.0	5718081.0
ABLG2611_trimmed_clipped_R1_paired	12394327.0	3781584.0
ABLG2611_trimmed_clipped_R2_paired	12196959.0	3978952.0
ABLG2612_trimmed_clipped_R1_paired	15595186.0	4446443.0
ABLG2612_trimmed_clipped_R2_paired	15503163.0	4538466.0
ABLG2613_trimmed_clipped_R1_paired	10631679.0	3205523.0
ABLG2613_trimmed_clipped_R2_paired	10611367.0	3225835.0
ABLG2615_trimmed_clipped_R1_paired	7252372.0	1751508.0
ABLG2615_trimmed_clipped_R2_paired	7221467.0	1782413.0
ABLG2617_trimmed_clipped_R1_paired	2953038.0	559603.0
ABLG2617_trimmed_clipped_R2_paired	2939434.0	573207.0
ABLG2619_trimmed_clipped_R1_paired	11309763.0	2912304.0
ABLG2619_trimmed_clipped_R2_paired	11286936.0	2935131.0
ABLG2620_trimmed_clipped_R1_paired	13871000.0	5597526.0
ABLG2620_trimmed_clipped_R2_paired	14081792.0	5386734.0
ABLG2621_trimmed_clipped_R1_paired	12391277.0	3281455.0
ABLG2621_trimmed_clipped_R2_paired	12313824.0	3358908.0
ABLG2622_trimmed_clipped_R1_paired	12537675.0	3687234.0
ABLG2622_trimmed_clipped_R2_paired	12469079.0	3755830.0
ABLG2625_trimmed_clipped_R1_paired	7004391.0	1661306.0
ABLG2625_trimmed_clipped_R2_paired	6984379.0	1681318.0
ABLG2627_trimmed_clipped_R1_paired	12756925.0	3702244.0
ABLG2627_trimmed_clipped_R2_paired	12787392.0	3671777.0
ABLG2640_trimmed_clipped_R1_paired	10886644.0	3917005.0
ABLG2640_trimmed_clipped_R2_paired	10751152.0	4052497.0
ABLG2641_trimmed_clipped_R1_paired	11399827.0	4764701.0
ABLG2641_trimmed_clipped_R2_paired	11532916.0	4631612.0
ABLG2642_trimmed_clipped_R1_paired	11529421.0	4889158.0
ABLG2642_trimmed_clipped_R2_paired	11463575.0	4955004.0
ABLG2643_trimmed_clipped_R1_paired	5450630.0	1724969.0
ABLG2643_trimmed_clipped_R2_paired	5422972.0	1752627.0
ABLG2644_trimmed_clipped_R1_paired	10032051.0	3929621.0
ABLG2644_trimmed_clipped_R2_paired	9993422.0	3968250.0
ABLG2645_trimmed_clipped_R1_paired	8690475.0	3228464.0
ABLG2645_trimmed_clipped_R2_paired	8629137.0	3289802.0
ABLG2646_trimmed_clipped_R1_paired	11849008.0	4069037.0
ABLG2646_trimmed_clipped_R2_paired	11765529.0	4152516.0
ABLG2648_trimmed_clipped_R1_paired	6352400.0	2414252.0
ABLG2648_trimmed_clipped_R2_paired	6366386.0	2400266.0
ABLG2649_trimmed_clipped_R1_paired	7047578.0	2397331.0
ABLG2649_trimmed_clipped_R2_paired	7008543.0	2436366.0
ABLG2650_trimmed_clipped_R1_paired	11367780.0	4668438.0
ABLG2650_trimmed_clipped_R2_paired	11286591.0	4749627.0
ABLG2651_trimmed_clipped_R1_paired	7040367.0	1887367.0
ABLG2651_trimmed_clipped_R2_paired	6944909.0	1982825.0
ABLG2652_trimmed_clipped_R1_paired	9290973.0	2953581.0
ABLG2652_trimmed_clipped_R2_paired	9216673.0	3027881.0
ABLG2653_trimmed_clipped_R1_paired	10573262.0	3345347.0
ABLG2653_trimmed_clipped_R2_paired	10539457.0	3379152.0
ABLG2654_trimmed_clipped_R1_paired	9715493.0	2876097.0
ABLG2654_trimmed_clipped_R2_paired	9550573.0	3041017.0
ABLG2655_trimmed_clipped_R1_paired	11917367.0	3890658.0
ABLG2655_trimmed_clipped_R2_paired	11810865.0	3997160.0
ABLG2656_trimmed_clipped_R1_paired	11367253.0	4069858.0
ABLG2656_trimmed_clipped_R2_paired	11298766.0	4138345.0
ABLG2657_trimmed_clipped_R1_paired	2163138.0	725045.0
ABLG2657_trimmed_clipped_R2_paired	2145655.0	742528.0
ABLG2658_trimmed_clipped_R1_paired	7536737.0	3041341.0
ABLG2658_trimmed_clipped_R2_paired	7543687.0	3034391.0
ABLG2659_trimmed_clipped_R1_paired	13944918.0	5400886.0
ABLG2659_trimmed_clipped_R2_paired	14026384.0	5319420.0
ABLG2661_trimmed_clipped_R1_paired	10099200.0	2900213.0
ABLG2661_trimmed_clipped_R2_paired	9987689.0	3011724.0
ABLG2662_trimmed_clipped_R1_paired	10939509.0	4325607.0
ABLG2662_trimmed_clipped_R2_paired	10893563.0	4371553.0
ABLG2663_trimmed_clipped_R1_paired	9010155.0	3411802.0
ABLG2663_trimmed_clipped_R2_paired	9007775.0	3414182.0
ABLG2664_trimmed_clipped_R1_paired	6679667.0	2466324.0
